was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1677882552,0,0
1,0,0,1677882552,1,0
1,1,0,1677882552,2,0
0,0,1,1677882553,3,0
0,0,1,1677882553,4,0
0,0,1,1677882553,6,0
1,1,0,1677882553,7,0
1,1,0,1677882554,8,0
1,0,0,1677882554,9,0
1,0,0,1677882554,10,0
0,0,1,1677882554,11,0
1,1,0,1677882555,13,0
0,0,1,1677882555,14,0
1,0,0,1677882555,16,0
0,0,1,1677882555,17,0
1,1,0,1677882556,18,0
0,0,1,1677882556,19,0
1,0,0,1677882556,21,0
1,0,0,1677882556,22,0
1,1,0,1677882557,23,0
0,0,1,1677882557,24,0
1,0,0,1677882557,26,0
1,0,0,1677882557,27,0
1,0,0,1677882558,28,0
1,0,0,1677882558,29,0
1,0,0,1677882558,30,0
1,0,0,1677882558,31,0
0,0,1,1677882559,32,0
0,0,1,1677882559,34,1
0,0,1,1677882559,35,0
1,0,0,1677882559,36,0
1,0,0,1677882560,37,0
1,0,0,1677882560,38,0
1,1,0,1677882560,39,0
1,0,0,1677882560,40,0
0,0,1,1677882561,41,1
0,0,1,1677882561,44,1
0,0,1,1677882561,45,0
1,0,0,1677882561,46,0
0,0,1,1677882562,47,0
0,0,1,1677882562,49,2
0,0,1,1677882562,50,2
0,0,1,1677882562,51,2
0,0,1,1677882563,52,2
0,0,1,1677882563,53,2
0,0,1,1677882563,54,1
0,0,1,1677882563,55,0
1,0,0,1677882564,56,0
0,0,1,1677882564,57,0
1,0,0,1677882564,60,0
1,1,0,1677882564,61,0
1,0,0,1677882565,62,0
0,0,1,1677882565,63,0
1,0,0,1677882565,66,0
0,0,1,1677882565,67,0
1,0,0,1677882566,68,0
1,0,0,1677882566,69,0
1,1,0,1677882566,70,0
1,1,0,1677882566,71,0
1,0,0,1677882567,72,0
1,1,0,1677882567,73,0
0,0,1,1677882567,74,0
1,0,0,1677882567,77,0
0,0,1,1677882568,78,0
1,0,0,1677882568,79,0
1,0,0,1677882568,80,0
1,0,0,1677882568,81,0
1,0,0,1677882569,82,0
1,0,0,1677882569,83,0
1,0,0,1677882569,84,0
1,0,0,1677882569,85,0
1,0,0,1677882570,86,0
1,1,0,1677882570,87,0
1,1,0,1677882570,88,0
1,0,0,1677882570,89,0
1,0,0,1677882571,90,0
1,0,0,1677882571,91,0
0,0,1,1677882571,92,0
1,0,0,1677882571,97,0
0,0,1,1677882572,98,0
1,1,0,1677882572,99,0
1,1,0,1677882572,100,0
1,1,0,1677882572,101,0
1,1,0,1677882573,102,0
1,0,0,1677882573,103,0
0,0,1,1677882573,104,0
1,1,0,1677882573,107,0
1,1,0,1677882574,108,0
0,0,1,1677882574,109,0
0,0,1,1677882574,110,0
1,0,0,1677882574,112,0
0,0,1,1677882575,113,0
0,0,1,1677882575,114,0
0,0,1,1677882575,116,0
0,0,1,1677882575,117,0
0,0,1,1677882576,118,0
1,0,0,1677882576,119,0
1,1,0,1677882576,120,0
1,0,0,1677882576,121,0
1,0,0,1677882577,122,0
0,0,1,1677882577,123,0
1,0,0,1677882577,126,0
0,0,1,1677882577,127,0
1,1,0,1677882578,128,0
1,0,0,1677882578,129,0
0,0,1,1677882578,130,0
1,1,0,1677882578,132,0
1,0,0,1677882579,133,0
0,0,1,1677882579,134,0
1,0,0,1677882579,135,0
1,0,0,1677882579,136,0
1,1,0,1677882580,137,0
1,0,0,1677882580,138,0
1,0,0,1677882580,139,0
1,0,0,1677882580,140,0
1,0,0,1677882581,141,0
0,0,1,1677882581,142,0
1,0,0,1677882581,146,0
0,0,1,1677882581,147,0
0,0,1,1677882582,148,0
0,0,1,1677882582,149,0
1,0,0,1677882582,150,0
1,0,0,1677882582,151,0
1,1,0,1677882583,152,0
1,1,0,1677882583,153,0
1,0,0,1677882583,154,0
1,0,0,1677882583,155,0
1,0,0,1677882584,156,0
0,0,1,1677882584,157,0
1,0,0,1677882584,160,0
1,1,0,1677882584,161,0
1,0,0,1677882585,162,0
0,0,1,1677882585,163,0
1,0,0,1677882585,165,0
0,0,1,1677882585,166,0
1,0,0,1677882586,168,0
0,0,1,1677882586,169,1
0,0,1,1677882586,170,1
0,0,1,1677882586,171,0
0,0,1,1677882587,172,0
0,0,1,1677882587,174,0
1,1,0,1677882587,176,0
1,0,0,1677882587,177,0
1,1,0,1677882588,178,0
0,0,1,1677882588,179,0
1,1,0,1677882588,181,0
1,0,0,1677882588,182,0
1,1,0,1677882589,183,0
1,0,0,1677882589,184,0
0,0,1,1677882589,185,0
1,0,0,1677882589,187,0
1,0,0,1677882590,188,0
1,1,0,1677882590,189,0
1,0,0,1677882590,190,0
1,1,0,1677882590,191,0
1,0,0,1677882591,192,0
0,0,1,1677882591,193,0
0,0,1,1677882591,195,0
0,0,1,1677882591,197,0
1,0,0,1677882592,198,0
0,0,1,1677882592,199,1
0,0,1,1677882592,200,2
0,0,1,1677882592,201,2
0,0,1,1677882593,202,1
0,0,1,1677882593,203,1
0,0,1,1677882593,204,1
0,0,1,1677882593,205,0
0,0,1,1677882594,207,0
1,0,0,1677882594,209,0
1,0,0,1677882594,210,0
1,0,0,1677882594,211,0
1,0,0,1677882595,212,0
1,0,0,1677882595,213,0
1,0,0,1677882595,214,0
1,0,0,1677882595,215,0
1,0,0,1677882596,216,0
0,0,1,1677882596,217,0
1,1,0,1677882596,220,0
1,1,0,1677882596,221,0
1,0,0,1677882597,222,0
0,0,1,1677882597,223,0
1,0,0,1677882597,226,0
1,0,0,1677882597,227,0
1,0,0,1677882598,228,0
1,1,0,1677882598,229,0
0,0,1,1677882598,230,0
0,0,1,1677882598,232,1
0,0,1,1677882599,233,0
0,0,1,1677882599,234,0
1,0,0,1677882599,236,0
0,0,1,1677882599,237,0
0,0,1,1677882600,238,0
0,0,1,1677882600,239,0
0,0,1,1677882600,240,0
1,0,0,1677882600,242,0
1,0,0,1677882601,243,0
1,1,0,1677882601,244,0
1,0,0,1677882601,245,0
1,0,0,1677882601,246,0
1,0,0,1677882602,247,0
0,0,1,1677882602,248,0
0,0,1,1677882602,250,0
1,1,0,1677882602,252,0
1,1,0,1677882603,253,0
0,0,1,1677882603,254,0
1,0,0,1677882603,256,0
1,0,0,1677882603,257,0
0,0,1,1677882604,258,0
1,0,0,1677882604,259,0
0,0,1,1677882604,260,0
1,1,0,1677882604,262,0
1,1,0,1677882605,263,0
0,0,1,1677882605,264,0
1,0,0,1677882605,266,0
1,0,0,1677882605,267,0
1,0,0,1677882606,268,0
0,0,1,1677882606,269,0
0,0,1,1677882606,270,0
1,0,0,1677882606,272,0
1,1,0,1677882607,273,0
0,0,1,1677882607,274,0
0,0,1,1677882607,276,0
1,1,0,1677882607,277,0
1,1,0,1677882608,278,0
0,0,1,1677882608,279,0
1,0,0,1677882608,280,0
1,1,0,1677882608,281,0
0,0,1,1677882609,282,0
1,0,0,1677882609,284,0
1,0,0,1677882609,285,0
1,0,0,1677882609,286,0
1,0,0,1677882610,287,0
0,0,1,1677882610,288,1
0,0,1,1677882610,290,1
0,0,1,1677882610,291,0
1,0,0,1677882611,292,0
0,0,1,1677882611,293,0
1,0,0,1677882611,296,0
1,0,0,1677882611,297,0
1,0,0,1677882612,298,0
